run_id,mode,pair_group,pair_id,seed,source_task,target_task,task_name,num_classes,num_experts,top_k,fixed_k,dynamic_k,fixed_ratio,source_ref_run_id,source_stats_path,fixed_experts,best_val_epoch,best_val_acc,best_test_acc,best_test_macro_f1,best_test_loss,best_test_routing_entropy,final_test_acc,final_test_macro_f1,final_test_loss,final_test_routing_entropy,train_size,val_size,test_size,checkpoint_path,config_path,run_dir,log_path,fixed_experts_layer0,resolved_fixed_path
dyn_p05_medium_sized_mammals_to_small_mammals_E16_K4_s1,target_dynamic,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,16,4,0,4,0.0,ref_medium_sized_mammals_E16_K4_s1,,[],3,0.42399999022483825,0.4399999961853027,0.43325529561037046,1.3732775449752808,2.396218776702881,0.42600000071525573,0.40990046439447314,1.4072701139450072,2.242127239704132,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K4_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K4_s1.log,,results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K4_s1/resolved_fixed_experts.json
dyn_p05_medium_sized_mammals_to_small_mammals_E16_K6_s1,target_dynamic,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,16,6,0,6,0.0,ref_medium_sized_mammals_E16_K6_s1,,[],8,0.43999998474121094,0.46600000047683715,0.45661443239975047,1.4082790355682373,2.2618961930274963,0.4919999976158142,0.4826339708236955,1.2903265037536622,2.223409652709961,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K6_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K6_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K6_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K6_s1.log,,results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K6_s1/resolved_fixed_experts.json
dyn_p05_medium_sized_mammals_to_small_mammals_E16_K8_s1,target_dynamic,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,16,8,0,8,0.0,ref_medium_sized_mammals_E16_K8_s1,,[],8,0.4519999897480011,0.47000000286102295,0.454729735086753,1.3759788179397583,2.308664083480835,0.47000000238418577,0.45522865516512806,1.3391989393234254,2.2289817929267883,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K8_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K8_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K8_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K8_s1.log,,results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E16_K8_s1/resolved_fixed_experts.json
dyn_p05_medium_sized_mammals_to_small_mammals_E32_K4_s1,target_dynamic,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,4,0,4,0.0,ref_medium_sized_mammals_E32_K4_s1,,[],10,0.49999998569488524,0.4780000002384186,0.4796847758658661,1.2915544519424438,2.9059624075889587,0.4780000002384186,0.4796847758658661,1.2915544519424438,2.9059624075889587,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K4_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K4_s1.log,,results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K4_s1/resolved_fixed_experts.json
dyn_p05_medium_sized_mammals_to_small_mammals_E32_K6_s1,target_dynamic,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,6,0,6,0.0,ref_medium_sized_mammals_E32_K6_s1,,[],10,0.4919999897480011,0.49199999785423276,0.49652817506430813,1.2490948390960694,3.041388750076294,0.49199999785423276,0.49652817506430813,1.2490948390960694,3.041388750076294,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K6_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K6_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K6_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K6_s1.log,,results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K6_s1/resolved_fixed_experts.json
dyn_p05_medium_sized_mammals_to_small_mammals_E32_K8_s1,target_dynamic,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,8,0,8,0.0,ref_medium_sized_mammals_E32_K8_s1,,[],10,0.47999998497962953,0.4620000023841858,0.46158957896171293,1.3056163549423219,2.918363928794861,0.4620000023841858,0.46158957896171293,1.3056163549423219,2.918363928794861,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K8_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K8_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K8_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K8_s1.log,,results/runs/dyn_p05_medium_sized_mammals_to_small_mammals_E32_K8_s1/resolved_fixed_experts.json
dyn_p05_small_mammals_to_medium_sized_mammals_E8_K4_s1,target_dynamic,main_strong_6,p05_small_mammals_to_medium_sized_mammals,1,small_mammals,medium_sized_mammals,medium_sized_mammals,5,8,4,0,4,0.0,ref_small_mammals_E8_K4_s1,,[],9,0.6119999871253967,0.5600000038146973,0.5321365799820653,1.107176230430603,1.6603639423847198,0.6000000009536743,0.59391988070056,1.0188942704200745,1.6622567772865295,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p05_small_mammals_to_medium_sized_mammals_E8_K4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E8_K4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E8_K4_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p05_small_mammals_to_medium_sized_mammals_E8_K4_s1.log,,results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E8_K4_s1/resolved_fixed_experts.json
dyn_p05_small_mammals_to_medium_sized_mammals_E16_K4_s1,target_dynamic,main_strong_6,p05_small_mammals_to_medium_sized_mammals,1,small_mammals,medium_sized_mammals,medium_sized_mammals,5,16,4,0,4,0.0,ref_small_mammals_E16_K4_s1,,[],8,0.5959999814033509,0.5680000009536743,0.5660186812075738,1.0329916820526124,2.1782439947128296,0.568000006198883,0.5687147532700594,1.1274846992492675,2.120249927043915,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K4_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K4_s1.log,,results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K4_s1/resolved_fixed_experts.json
dyn_p05_small_mammals_to_medium_sized_mammals_E16_K6_s1,target_dynamic,main_strong_6,p05_small_mammals_to_medium_sized_mammals,1,small_mammals,medium_sized_mammals,medium_sized_mammals,5,16,6,0,6,0.0,ref_small_mammals_E16_K6_s1,,[],8,0.5999999914169312,0.5700000014305114,0.5728465351219117,1.0644119062423707,2.3081555366516113,0.5719999966621399,0.5571459579028759,1.0782360105514526,2.2732367515563965,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K6_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K6_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K6_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K6_s1.log,,results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K6_s1/resolved_fixed_experts.json
dyn_p05_small_mammals_to_medium_sized_mammals_E16_K8_s1,target_dynamic,main_strong_6,p05_small_mammals_to_medium_sized_mammals,1,small_mammals,medium_sized_mammals,medium_sized_mammals,5,16,8,0,8,0.0,ref_small_mammals_E16_K8_s1,,[],6,0.595999981880188,0.5740000057220459,0.5607437781861369,1.086804898262024,2.5106946229934692,0.6100000057220459,0.6015079169618853,1.021691659450531,2.4181123971939087,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K8_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K8_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K8_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K8_s1.log,,results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E16_K8_s1/resolved_fixed_experts.json
dyn_p05_small_mammals_to_medium_sized_mammals_E32_K4_s1,target_dynamic,main_strong_6,p05_small_mammals_to_medium_sized_mammals,1,small_mammals,medium_sized_mammals,medium_sized_mammals,5,32,4,0,4,0.0,ref_small_mammals_E32_K4_s1,,[],7,0.575999981880188,0.5459999971389771,0.5197442734665108,1.125188868522644,3.1200773119926453,0.5520000038146973,0.5273572890979435,1.0744832725524902,3.0838794112205505,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K4_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K4_s1.log,,results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K4_s1/resolved_fixed_experts.json
dyn_p05_small_mammals_to_medium_sized_mammals_E32_K6_s1,target_dynamic,main_strong_6,p05_small_mammals_to_medium_sized_mammals,1,small_mammals,medium_sized_mammals,medium_sized_mammals,5,32,6,0,6,0.0,ref_small_mammals_E32_K6_s1,,[],9,0.5599999809265137,0.5759999942779541,0.5656916622666521,1.0822490873336792,2.9571564197540283,0.5259999947547913,0.5025942533849408,1.0769986763000488,3.0512134432792664,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K6_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K6_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K6_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K6_s1.log,,results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K6_s1/resolved_fixed_experts.json
dyn_p05_small_mammals_to_medium_sized_mammals_E32_K8_s1,target_dynamic,main_strong_6,p05_small_mammals_to_medium_sized_mammals,1,small_mammals,medium_sized_mammals,medium_sized_mammals,5,32,8,0,8,0.0,ref_small_mammals_E32_K8_s1,,[],9,0.5919999861717224,0.5999999961853028,0.5857868330376497,1.0245099129676818,3.112027645111084,0.454,0.4111583879609464,1.468183892250061,3.1430503129959106,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K8_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K8_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K8_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K8_s1.log,,results/runs/dyn_p05_small_mammals_to_medium_sized_mammals_E32_K8_s1/resolved_fixed_experts.json
dyn_p06_large_carnivores_to_large_omnivores_herbivores_E8_K4_s1,target_dynamic,main_strong_6,p06_large_carnivores_to_large_omnivores_herbivores,1,large_carnivores,large_omnivores_herbivores,large_omnivores_herbivores,5,8,4,0,4,0.0,ref_large_carnivores_E8_K4_s1,,[],9,0.5839999828338623,0.5379999928474426,0.5224811218978515,1.1414050617218017,1.6437851786613464,0.5939999995231628,0.5880504976069724,1.0901887788772584,1.6554272770881653,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E8_K4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E8_K4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E8_K4_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E8_K4_s1.log,,results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E8_K4_s1/resolved_fixed_experts.json
dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K4_s1,target_dynamic,main_strong_6,p06_large_carnivores_to_large_omnivores_herbivores,1,large_carnivores,large_omnivores_herbivores,large_omnivores_herbivores,5,16,4,0,4,0.0,ref_large_carnivores_E16_K4_s1,,[],10,0.5559999723434448,0.5700000042915344,0.5748853835182626,1.1253485469818114,2.245062828063965,0.5700000042915344,0.5748853835182626,1.1253485469818114,2.245062828063965,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K4_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K4_s1.log,,results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K4_s1/resolved_fixed_experts.json
dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K6_s1,target_dynamic,main_strong_6,p06_large_carnivores_to_large_omnivores_herbivores,1,large_carnivores,large_omnivores_herbivores,large_omnivores_herbivores,5,16,6,0,6,0.0,ref_large_carnivores_E16_K6_s1,,[],9,0.5719999918937683,0.5599999995231628,0.5456906843602012,1.1099322872161865,2.4005954265594482,0.5500000023841858,0.5482884796764317,1.1564718246459962,2.354114592075348,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K6_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K6_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K6_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K6_s1.log,,results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K6_s1/resolved_fixed_experts.json
dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K8_s1,target_dynamic,main_strong_6,p06_large_carnivores_to_large_omnivores_herbivores,1,large_carnivores,large_omnivores_herbivores,large_omnivores_herbivores,5,16,8,0,8,0.0,ref_large_carnivores_E16_K8_s1,,[],9,0.5679999718666077,0.5620000019073487,0.5412757438827617,1.0909615535736084,2.494459092617035,0.595999997138977,0.5924037923759085,1.0671205778121948,2.428835868835449,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K8_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K8_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K8_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K8_s1.log,,results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E16_K8_s1/resolved_fixed_experts.json
dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K4_s1,target_dynamic,main_strong_6,p06_large_carnivores_to_large_omnivores_herbivores,1,large_carnivores,large_omnivores_herbivores,large_omnivores_herbivores,5,32,4,0,4,0.0,ref_large_carnivores_E32_K4_s1,,[],10,0.6119999961853028,0.5619999952316285,0.5577025300488141,1.0533680334091187,2.6716368198394775,0.5619999952316285,0.5577025300488141,1.0533680334091187,2.6716368198394775,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K4_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K4_s1.log,,results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K4_s1/resolved_fixed_experts.json
dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K6_s1,target_dynamic,main_strong_6,p06_large_carnivores_to_large_omnivores_herbivores,1,large_carnivores,large_omnivores_herbivores,large_omnivores_herbivores,5,32,6,0,6,0.0,ref_large_carnivores_E32_K6_s1,,[],10,0.5639999713897705,0.5559999928474426,0.5565281630871178,1.1352406721115111,2.8198344707489014,0.5559999928474426,0.5565281630871178,1.1352406721115111,2.8198344707489014,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K6_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K6_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K6_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K6_s1.log,,results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K6_s1/resolved_fixed_experts.json
dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K8_s1,target_dynamic,main_strong_6,p06_large_carnivores_to_large_omnivores_herbivores,1,large_carnivores,large_omnivores_herbivores,large_omnivores_herbivores,5,32,8,0,8,0.0,ref_large_carnivores_E32_K8_s1,,[],10,0.5719999861717224,0.5839999971389771,0.5829089672026748,1.0662687702178955,2.8667742013931274,0.5839999971389771,0.5829089672026748,1.0662687702178955,2.8667742013931274,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K8_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K8_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K8_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K8_s1.log,,results/runs/dyn_p06_large_carnivores_to_large_omnivores_herbivores_E32_K8_s1/resolved_fixed_experts.json
dyn_p06_large_omnivores_herbivores_to_large_carnivores_E8_K4_s1,target_dynamic,main_strong_6,p06_large_omnivores_herbivores_to_large_carnivores,1,large_omnivores_herbivores,large_carnivores,large_carnivores,5,8,4,0,4,0.0,ref_large_omnivores_herbivores_E8_K4_s1,,[],10,0.6639999723434449,0.6000000057220459,0.5970593504021162,0.9773136100769043,1.6278766691684723,0.6000000057220459,0.5970593504021162,0.9773136100769043,1.6278766691684723,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p06_large_omnivores_herbivores_to_large_carnivores_E8_K4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_omnivores_herbivores_to_large_carnivores_E8_K4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_omnivores_herbivores_to_large_carnivores_E8_K4_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p06_large_omnivores_herbivores_to_large_carnivores_E8_K4_s1.log,,results/runs/dyn_p06_large_omnivores_herbivores_to_large_carnivores_E8_K4_s1/resolved_fixed_experts.json
dyn_p06_large_omnivores_herbivores_to_large_carnivores_E16_K4_s1,target_dynamic,main_strong_6,p06_large_omnivores_herbivores_to_large_carnivores,1,large_omnivores_herbivores,large_carnivores,large_carnivores,5,16,4,0,4,0.0,ref_large_omnivores_herbivores_E16_K4_s1,,[],10,0.6439999918937683,0.6159999961853028,0.6131764847896604,1.0405174922943115,2.2946821451187134,0.6159999961853028,0.6131764847896604,1.0405174922943115,2.2946821451187134,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/dyn_p06_large_omnivores_herbivores_to_large_carnivores_E16_K4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_omnivores_herbivores_to_large_carnivores_E16_K4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/dyn_p06_large_omnivores_herbivores_to_large_carnivores_E16_K4_s1,/root/autodl-tmp/projects/six_moe/logs/dyn_p06_large_omnivores_herbivores_to_large_carnivores_E16_K4_s1.log,,results/runs/dyn_p06_large_omnivores_herbivores_to_large_carnivores_E16_K4_s1/resolved_fixed_experts.json
